text,label
malas sangat sadar masalahnya mencoba berbicara sendiri sepanjang waktu tetapi sepertinya pernah mengguncang kebiasaan mencoba memikirkan dilakukannya terhadap masa depan tetapi peduli terus menciptakan alasan bagi diri melanjutkan penundaan pernah tinggalkan hanyalah penyesalan kelas rendah berada titik terendah sepanjang masa hidup bahkan setua selalu menjadi siswa lurusa tetapi sekarang mendapatkan c f menyakitkan mengetahui bahwa jauh lebih baik bahkan seperti pekerjaan sulit,Parenting/Keluarga
malas sangat sadar masalahnya mencoba berbicara sendiri sepanjang waktu tetapi sepertinya pernah mengguncang kebiasaan mencoba memikirkan dilakukannya terhadap masa depan tetapi peduli terus menciptakan alasan bagi diri melanjutkan penundaan pernah tinggalkan hanyalah penyesalan kelas rendah berada titik terendah sepanjang masa hidup bahkan setua selalu menjadi siswa lurusa tetapi sekarang mendapatkan c f menyakitkan mengetahui bahwa jauh lebih baik bahkan seperti pekerjaan sulit,Parenting/Keluarga
pernah mendapatkan infeksi atau bekas luka atau pun mengganggu jika dipenuhi darah atau sesuatu tetapi khawatir,Kesehatan Mental
merasa bahwa berjuang gangguan bipolar terdiagnosis membuat hidup seharihari menjadi sangat sulit,Parenting/Keluarga
beberapa alasan melihat ponsel waktu singkat lima jam telah berlalu selama lima jam bermain game mencoba mencari tahu membuat ponsel menyenangkan digunakan merasa seperti membuang buang waktu mencoba meningkatkan kinerja ponsel hidup,Karier/Motivasi
ini pemulihan merasa bagi menanyakan hal ini mengatakan kepada bahwa kebijakan fakta bahwa dapat bertemu rekan sana seorang penasihat sebaya komunitas kecil tempat dibesarkan pemulihan sendiri diminta datang bekerja organisasi ini setelah dua tahun sadar perawatan organisasi ini bekerja rekan kesehatan mental menjalankan kelompok keterampilan hidup bekerja teman sebaya,Relasi Sosial
ini pemulihan merasa bagi menanyakan hal ini mengatakan kepada bahwa kebijakan fakta bahwa dapat bertemu rekan sana seorang penasihat sebaya komunitas kecil tempat dibesarkan pemulihan sendiri diminta datang bekerja organisasi ini setelah dua tahun sadar perawatan organisasi ini bekerja rekan kesehatan mental menjalankan kelompok keterampilan hidup bekerja teman sebaya,Relasi Sosial
memiliki kerabat berusia dua puluhan dia berada program rehabilitasi narkoba dikeluarkan menggunakan narkoba lagi ada memberi tahu keluarga bahwa dia menggunakan narkoba lagi dia kemudian overdosis ditemukan mati apakah akuntabilitas konselor terapis atau rumah singgah melaporkan bahwa ia telah kambuh apakah ada kasus hukum gagal melaporkan,Relasi Sosial
memiliki kerabat berusia dua puluhan dia berada program rehabilitasi narkoba dikeluarkan menggunakan narkoba lagi ada memberi tahu keluarga bahwa dia menggunakan narkoba lagi dia kemudian overdosis ditemukan mati apakah akuntabilitas konselor terapis atau rumah singgah melaporkan bahwa ia telah kambuh apakah ada kasus hukum gagal melaporkan,Relasi Sosial
anda lakukan ketika seorang terapis orang tua obat obatan anak berbohong menghentikan kunjungan tahanan orang tua lainnya,Kesehatan Mental
anda lakukan ketika seorang terapis orang tua obat obatan anak berbohong menghentikan kunjungan tahanan orang tua lainnya,Kesehatan Mental
menghentikan pengobatan tanpa alasan jelas setelah berpikir mendiagnosis skizofrenia,Kesehatan Mental
memiliki perselisihan terapis tentang pembatalan janji temu sekarang dia menghalangi melihat psikolog lain klinik sama mengambil asuransi juga merupakan tempat mendapatkan layanan psikiatri ada kebijakan pembatalan jam ketat janji temu pukul hari selasa menelepon membatalkan pukul jumat sebelumnya terlambat kami menghubungi dokter memberitahunya bahwa berada luar kota dia bilang aku melakukan telepon sesi masalahnya kami melakukan sesi ganda,Relasi Sosial
mengakhiri hubungan konseling pekerja sosial beberapa tahun lalu sekarang menyadari bahwa ingin memulai konseling lagi pesan pesan suara pekerja sosial mengatakan bahwa dia membalas telepon jam tetapi dia belum menelepon kembali memanggilnya akhir pekan menjelaskan bahwa ingin dia menelepon kembali bisakah dia mengabaikan saja,Relasi Sosial
mengakhiri hubungan konseling pekerja sosial beberapa tahun lalu sekarang menyadari bahwa ingin memulai konseling lagi pesan pesan suara pekerja sosial mengatakan bahwa dia membalas telepon jam tetapi dia belum menelepon kembali memanggilnya akhir pekan menjelaskan bahwa ingin dia menelepon kembali bisakah dia mengabaikan saja,Relasi Sosial
pikir mengalami depresi kecemasan gangguan bipolar memiliki masalah kemarahan memberi tahu ibu berulang kali dia mengatakan kepada bahwa dia memberi terapis tetapi dia pernah melakukannya baru tahu bahwa ibu mampu membeli terapis,Relasi Sosial
mengalami depresi berat parah ptsd gangguan kecemasan gangguan kepribadian punya janji dokter sangat kesal berbagi dengannya tentang obat tertentu,Pendidikan
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
seorang konselor memutuskan kapan harus mengakhiri sesi konseling atau mengakhiri bekerja klien,Karier/Motivasi
terapis gay sehingga ada masalah seksual sini namun terapis selama enam tahun telah membuat percaya bahwa dia peduli bahwa kami teman telah meminjamkan uang kepadanya berkali kali dia selalu membayar kembali mengalami keadaan darurat medis akhir pekan lalu sangat obat tahu bahwa terapis ini datang rumah menuliskan informasi kartu kredit sehingga dia dapat membayar kembali dia berutang kepada tetapi terapis ini menurunkan pernah datang lagi tahu harus berbuat,Pendidikan
terapis gay sehingga ada masalah seksual sini namun terapis selama enam tahun telah membuat percaya bahwa dia peduli bahwa kami teman telah meminjamkan uang kepadanya berkali kali dia selalu membayar kembali mengalami keadaan darurat medis akhir pekan lalu sangat obat tahu bahwa terapis ini datang rumah menuliskan informasi kartu kredit sehingga dia dapat membayar kembali dia berutang kepada tetapi terapis ini menurunkan pernah datang lagi tahu harus berbuat,Pendidikan
terapis gay sehingga ada masalah seksual sini namun terapis selama enam tahun telah membuat percaya bahwa dia peduli bahwa kami teman telah meminjamkan uang kepadanya berkali kali dia selalu membayar kembali mengalami keadaan darurat medis akhir pekan lalu sangat obat tahu bahwa terapis ini datang rumah menuliskan informasi kartu kredit sehingga dia dapat membayar kembali dia berutang kepada tetapi terapis ini menurunkan pernah datang lagi tahu harus berbuat,Pendidikan
hanya ingin mengenal satu sehingga dapat mendengar tentang pengalaman kuliah kursus ambil juga ingin tahu apakah menikmati pekerjaan berapa lama sekolah,Kesehatan Mental
hanya ingin mengenal satu sehingga dapat mendengar tentang pengalaman kuliah kursus ambil juga ingin tahu apakah menikmati pekerjaan berapa lama sekolah,Kesehatan Mental
seorang siswa internasional ini semester pertama sekolah pascasarjana amerika serikat menghadapi kejutan budaya sangat tertekan ketika tiba sini penasihat universitas penyelamat dia banyak membantu sekarang kembali negara berlibur berpikir memberinya sesuatu istimewa nama negara atasnya ingat bahwa dia suka anggur negara dikenal apakah tepat memberinya anggur hadiah setelah natal,Pendidikan
seorang siswa internasional ini semester pertama sekolah pascasarjana amerika serikat menghadapi kejutan budaya sangat tertekan ketika tiba sini penasihat universitas penyelamat dia banyak membantu sekarang kembali negara berlibur berpikir memberinya sesuatu istimewa nama negara atasnya ingat bahwa dia suka anggur negara dikenal apakah tepat memberinya anggur hadiah setelah natal,Pendidikan
seorang siswa internasional ini semester pertama sekolah pascasarjana amerika serikat menghadapi kejutan budaya sangat tertekan ketika tiba sini penasihat universitas penyelamat dia banyak membantu sekarang kembali negara berlibur berpikir memberinya sesuatu istimewa nama negara atasnya ingat bahwa dia suka anggur negara dikenal apakah tepat memberinya anggur hadiah setelah natal,Pendidikan
memiliki kelainan makan binging sudah menjalani operasi lengan lambung membutuhkan bantuan masalah pelecehan seorang anak kecanduan pria kasar telah menjalani terapi selama lima bulan mendapat umpan balik terapis,Pendidikan
memiliki kelainan makan binging sudah menjalani operasi lengan lambung membutuhkan bantuan masalah pelecehan seorang anak kecanduan pria kasar telah menjalani terapi selama lima bulan mendapat umpan balik terapis,Pendidikan
khawatir harus menemui terapis peristiwa masa lalu status mental saat ini sangat yakin bertanya kepada dokter tentang melihat seseorang,Parenting/Keluarga
khawatir harus menemui terapis peristiwa masa lalu status mental saat ini sangat yakin bertanya kepada dokter tentang melihat seseorang,Parenting/Keluarga
butuh bantuan menghadapi stres menangani semuanya merasa kurang stres,Kesehatan Mental
butuh bantuan menghadapi stres menangani semuanya merasa kurang stres,Kesehatan Mental
butuh bantuan menghadapi stres menangani semuanya merasa kurang stres,Kesehatan Mental
butuh bantuan mengetahui cara menghadapi stres lakukan,Pendidikan
butuh bantuan mengetahui cara menghadapi stres lakukan,Pendidikan
butuh bantuan mengetahui cara menghadapi stres lakukan,Pendidikan
berusia akhir an memiliki dua pekerjaan sekarang sekolah merasa seperti hanya memiliki banyak bawah ikat pinggang sekarang mudah stres sangat mudah cenderung khawatir terlalu berpikir hanya khawatir tentang uang segalanya,Karier/Motivasi
apakah jenis fetish atau apakah normal,Kesehatan Mental
seorang dewasa muda dilecehkan secara seksual seorang pria lebih tua ketika masih remaja benar benar mengintensifkan rasa bersalahmalu namun telah tertarik pria jauh lebih tua sejak bahkan lebih muda,Karier/Motivasi
telah mengalami banyak ketegangan seksual banyak pria ajak bicara saat ini terus membayangkan berhubungan seks belum pernah berhubungan seks sebelumnya juga punya pacar merasa kesepian kosong merasa tubuh baik baik saja kehilangan sesuatu berbicara begitu banyak anak laki laki sekolah selalu berfantasi sekitar setengah ingin perasaan ini berhenti mengganggu waktu belajar sejak sebagian besar waktu sibuk memikirkan seks,Parenting/Keluarga
kembali sekolah menengah teman sering melakukan masturbasi aku benci bahkan membicarakannya sekarang sangat aneh kami bahkan menyadari betapa kacau saat suatu kali meningkat kami akhirnya melakukannya satu sama lain seharusnya menjadi hal gay tapi sepertinya sekarang membicarakannya mendorong ini sampai baru baru ini muncul kepala lagi mengalami banyak masalah,Parenting/Keluarga
lelucon ini dibuat tentang segalanya tampaknya memiliki kebutuhan mengatakan sesuatu lucu tentang segalanya lucu hanya canggung,Parenting/Keluarga
sahabatku aku mencari temannya aku mengatakan kepadanya memberitahunya bahwa dia menyukainya dia bilang tapi aku memaksanya setelah dia memberitahunya dia mengatakan kepadanya bahwa dia juga menyukainya persahabatan hancur dia memaafkan merasa sangat bersalah merasa ingin menangis,Parenting/Keluarga
sahabatku aku mencari temannya aku mengatakan kepadanya memberitahunya bahwa dia menyukainya dia bilang tapi aku memaksanya setelah dia memberitahunya dia mengatakan kepadanya bahwa dia juga menyukainya persahabatan hancur dia memaafkan merasa sangat bersalah merasa ingin menangis,Parenting/Keluarga
dibimbing orang ini selama beberapa tahun secara spiritual kadang kadang baik baik saja tapi lain waktu aneh mencoba terlalu memikirkannya tetapi banyak manipulasi kebohongan terjadi namun ada orang lain benar benar mempercayai ketika memberi tahu sepertinya dia dua orang berbeda ada orang lain benar benar melihat sisi disalahkan atas banyak masalah kami sekarang kami terlalu banyak bicara khawatir dia posisi kepemimpinan tepercaya ada mencurigai pun hanya berpikir menyerang karakternya tahu pasti,Karier/Motivasi
dibimbing orang ini selama beberapa tahun secara spiritual kadang kadang baik baik saja tapi lain waktu aneh mencoba terlalu memikirkannya tetapi banyak manipulasi kebohongan terjadi namun ada orang lain benar benar mempercayai ketika memberi tahu sepertinya dia dua orang berbeda ada orang lain benar benar melihat sisi disalahkan atas banyak masalah kami sekarang kami terlalu banyak bicara khawatir dia posisi kepemimpinan tepercaya ada mencurigai pun hanya berpikir menyerang karakternya tahu pasti,Karier/Motivasi
setiap kali mengirim pesan kepada seseorang atau pesan grup instagram imessage atau snapchat orang membaca pesan tetapi kemudian menjawab mungkinkah ada sesuatu sukai mengerti menjawab pesan cara membuat orang menanggapi,Relasi Sosial
